date,wind_speed,humidity,temperature
04-01-2013,11,51,27
05-01-2013,6,58,26.3
06-01-2013,7,79,25.5
07-01-2013,17,54,26.7
08-01-2013,2,66,25.8
09-01-2013,6,54,28.6
10-01-2013,6,54,30.6
11-01-2013,9,66,29.7
12-01-2013,6,56,31.9
13-01-2013,4,60,29.9
14-01-2013,7,51,30.9
15-01-2013,15,63,23.7
16-01-2013,4,53,26.5
17-01-2013,4,56,26.9
18-01-2013,7,57,27.9
19-01-2013,4,56,30.1
20-01-2013,4,65,27.8
21-01-2013,4,73,26.3
22-01-2013,0,73,25.8
23-01-2013,4,65,27.8
24-01-2013,7,79,25.5
25-01-2013,9,90,24.7
26-01-2013,17,92,24.9
27-01-2013,22,92,24.2
28-01-2013,37,90,25.2
29-01-2013,4,71,28
30-01-2013,6,73,28.9
31-01-2013,6,81,25.6
01-03-2013,4,78,24.9
02-03-2013,6,92,23.1
03-03-2013,2,89,23.1
04-03-2013,15,74,26.1
05-03-2013,17,84,23.2
06-03-2013,13,73,24.1
07-03-2013,9,72,24.9
08-03-2013,13,64,25.4
09-03-2013,9,72,24.8
10-03-2013,4,77,23.6
11-03-2013,11,66,25.9
12-03-2013,11,68,25.2
13-03-2013,11,64,24.8
14-03-2013,6,62,24.8
15-03-2013,6,63,24.8
16-03-2013,4,65,25.9
17-03-2013,2,70,27.2
18-03-2013,7,62,24.1
19-03-2013,6,64,24.2
20-03-2013,4,70,23.3
21-03-2013,4,69,25
22-03-2013,2,79,24.7
23-03-2013,6,72,26
24-03-2013,0,74,27.6
25-03-2013,4,75,25.3
26-03-2013,7,69,25.8
27-03-2013,6,77,25
28-03-2013,2,76,25.4
29-03-2013,4,70,24.6
30-03-2013,11,63,24.6
31-03-2013,4,73,23.6
01-04-2013,7,73,22.1
02-04-2013,6,65,23.7
03-04-2013,4,70,24.4
04-04-2013,7,65,22.9
05-04-2013,6,72,22.9
06-04-2013,4,76,21.4
07-04-2013,6,71,21.8
08-04-2013,4,79,20.8
09-04-2013,7,71,21.7
10-04-2013,7,79,20.1
11-04-2013,6,66,23.3
12-04-2013,7,76,21.4
13-04-2013,2,96,20.2
14-04-2013,7,71,22.4
15-04-2013,4,84,21.3
16-04-2013,2,85,21.1
17-04-2013,2,72,22.9
18-04-2013,4,77,22.9
19-04-2013,4,52,22.2
20-04-2013,4,43,20
21-04-2013,6,52,19.6
22-04-2013,4,77,20.6
23-04-2013,2,69,22.4
24-04-2013,6,69,21.4
25-04-2013,6,71,21.4
26-04-2013,4,65,21.7
27-04-2013,6,72,21.5
28-04-2013,2,71,20.6
29-04-2013,6,73,21.3
30-04-2013,4,81,20.1
01-05-2013,6,74,21.4
02-05-2013,4,83,20.1
03-05-2013,7,60,20.4
04-05-2013,4,71,19.1
05-05-2013,4,67,20.7
06-05-2013,2,70,20.4
07-05-2013,6,73,19.1
08-05-2013,4,69,20.1
09-05-2013,2,71,19.1
10-05-2013,6,78,18.2
11-05-2013,4,81,18
12-05-2013,4,87,17.3
13-05-2013,4,93,18.2
14-05-2013,2,96,18.6
15-05-2013,11,54,18.5
16-05-2013,2,55,17.2
17-05-2013,6,55,18.5
18-05-2013,4,46,17.8
19-05-2013,7,45,16.6
20-05-2013,4,59,14.4
21-05-2013,4,58,14.1
22-05-2013,7,69,15
23-05-2013,9,69,17.9
24-05-2013,20,68,16
25-05-2013,7,54,19.3
26-05-2013,7,58,17.3
27-05-2013,6,65,17.4
28-05-2013,6,72,18.9
29-05-2013,6,77,19.3
30-05-2013,4,86,17.4
31-05-2013,4,90,18.9
01-06-2013,4,85,17
02-06-2013,4,72,20.4
03-06-2013,7,59,17.9
04-06-2013,7,57,16.1
05-06-2013,6,75,15.4
06-06-2013,2,84,17.7
07-06-2013,6,78,17.6
08-06-2013,6,85,15.8
09-06-2013,2,92,17.3
10-06-2013,2,95,16.4
11-06-2013,2,86,18.4
12-06-2013,4,97,17.9
13-06-2013,4,85,20
14-06-2013,11,58,17.5
15-06-2013,13,60,15.9
16-06-2013,4,63,15.5
17-06-2013,9,50,15.1
18-06-2013,7,54,14
19-06-2013,11,53,13.9
20-06-2013,4,63,14.8
21-06-2013,4,92,12.7
22-06-2013,6,86,12.4
23-06-2013,6,73,14.2
24-06-2013,4,70,16
25-06-2013,4,61,12.7
26-06-2013,9,61,12.9
27-06-2013,6,74,15.5
28-06-2013,7,84,16.5
29-06-2013,0,91,15.8
30-06-2013,4,89,15.1
01-07-2013,9,93,14.3
02-07-2013,6,79,17.9
03-07-2013,6,69,18.7
04-07-2013,4,76,19.5
05-07-2013,2,78,18.8
06-07-2013,6,82,16.1
07-07-2013,4,72,14.9
08-07-2013,4,69,15.7
09-07-2013,6,66,15.3
10-07-2013,6,94,13.6
11-07-2013,4,76,16.6
12-07-2013,4,75,16.7
13-07-2013,4,87,13.6
14-07-2013,4,95,13
15-07-2013,4,84,16.1
16-07-2013,6,80,16.8
17-07-2013,6,88,16.3
18-07-2013,4,81,17.9
19-07-2013,2,92,17.9
20-07-2013,4,84,20.1
21-07-2013,9,64,16.9
22-07-2013,6,68,13.9
23-07-2013,4,65,15.3
24-07-2013,7,57,13.4
25-07-2013,6,56,16.9
26-07-2013,4,72,16.6
27-07-2013,4,81,15.8
28-07-2013,4,77,17.1
29-07-2013,4,86,16.3
30-07-2013,6,76,17.3
31-07-2013,6,69,17.1
01-08-2013,4,67,18.2
02-08-2013,6,75,16.7
03-08-2013,2,51,18.5
04-08-2013,0,58,16
05-08-2013,4,53,17.2
06-08-2013,2,64,15.4
07-08-2013,2,60,16.6
08-08-2013,2,55,17.3
09-08-2013,11,46,16.1
10-08-2013,4,47,17.4
11-08-2013,2,58,17.5
12-08-2013,0,57,18.7
13-08-2013,2,56,21.9
14-08-2013,2,70,19.9
15-08-2013,6,43,21.9
16-08-2013,6,46,16.4
17-08-2013,2,69,17.7
18-08-2013,4,87,16.4
19-08-2013,4,69,18.6
20-08-2013,7,40,18.8
21-08-2013,7,38,13.4
22-08-2013,6,41,15
23-08-2013,2,48,15.3
24-08-2013,4,36,19.7
25-08-2013,6,61,18.1
26-08-2013,4,71,19.1
27-08-2013,4,69,19.3
28-08-2013,2,63,19.7
29-08-2013,4,61,20.1
30-08-2013,4,71,19.7
31-08-2013,4,67,21.8
01-09-2013,9,59,23.7
02-09-2013,4,64,19.6
03-09-2013,6,66,19.4
04-09-2013,4,52,20.6
05-09-2013,4,59,19.6
06-09-2013,6,65,18.1
07-09-2013,4,63,20
08-09-2013,4,63,21.4
09-09-2013,4,62,21.4
10-09-2013,4,66,21.7
11-09-2013,2,59,22
12-09-2013,6,44,23.2
13-09-2013,9,58,24.2
14-09-2013,9,71,23.2
15-09-2013,7,52,24
16-09-2013,0,86,19.3
17-09-2013,6,75,21.7
18-09-2013,6,41,23.7
19-09-2013,4,60,22.9
20-09-2013,7,28,24
21-09-2013,2,32,22.4
22-09-2013,2,57,21.6
23-09-2013,6,65,21.6
24-09-2013,4,57,23.9
25-09-2013,4,48,27.7
26-09-2013,2,73,24.3
27-09-2013,19,45,26
28-09-2013,4,83,19.4
29-09-2013,6,52,26.6
30-09-2013,4,66,22.9
01-10-2013,7,63,24.7
02-10-2013,6,61,23.5
03-10-2013,2,56,26.5
04-10-2013,6,33,20.8
05-10-2013,4,52,21.1
06-10-2013,6,50,24.4
07-10-2013,2,45,26.9
08-10-2013,4,57,23.9
09-10-2013,4,46,23.2
10-10-2013,4,52,23.4
11-10-2013,6,40,27
12-10-2013,11,77,23.8
13-10-2013,9,49,25.9
14-10-2013,13,26,24.9
15-10-2013,4,53,22.8
16-10-2013,7,54,23.2
17-10-2013,9,48,25.3
18-10-2013,7,72,22.3
19-10-2013,7,50,23.6
20-10-2013,7,62,23.9
21-10-2013,4,58,24.8
22-10-2013,7,61,24.3
23-10-2013,9,56,25.4
24-10-2013,7,47,28.1
25-10-2013,19,56,23.9
26-10-2013,6,55,25.3
27-10-2013,11,57,24
28-10-2013,7,59,23.6
29-10-2013,9,51,26
30-10-2013,11,67,21.9
31-10-2013,11,58,22.7
01-11-2013,6,46,24.5
02-11-2013,4,52,24.8
03-11-2013,2,47,25.4
04-11-2013,9,56,23.9
05-11-2013,13,50,22.2
06-11-2013,9,38,23.4
07-11-2013,4,47,23.4
08-11-2013,4,49,24.7
09-11-2013,6,46,26.6
10-11-2013,2,51,27.2
11-11-2013,9,53,26.4
12-11-2013,9,59,26
13-11-2013,7,61,26
14-11-2013,6,67,25.8
15-11-2013,9,64,25.5
16-11-2013,9,58,24.7
17-11-2013,4,64,22.9
18-11-2013,4,65,22.2
19-11-2013,13,51,24.1
20-11-2013,6,57,25.1
21-11-2013,6,56,25.5
22-11-2013,4,55,26.2
23-11-2013,6,62,26.3
24-11-2013,6,67,27.4
25-11-2013,4,59,27
26-11-2013,6,54,25.2
27-11-2013,6,45,24.3
28-11-2013,6,56,25.4
29-11-2013,6,49,27.4
30-11-2013,6,94,19.4
01-12-2013,7,50,24
02-12-2013,7,45,23.6
03-12-2013,6,47,24.4
04-12-2013,6,57,23.2
05-12-2013,7,51,27.8
06-12-2013,9,24,23.4
07-12-2013,7,46,24.5
08-12-2013,4,49,24.6
09-12-2013,7,52,25.7
10-12-2013,6,54,26.3
11-12-2013,7,54,27.6
12-12-2013,6,85,23.3
13-12-2013,4,58,26.9
14-12-2013,2,64,25.8
15-12-2013,6,62,27.1
16-12-2013,7,50,27.3
17-12-2013,9,61,24.6
18-12-2013,11,55,25.5
19-12-2013,13,50,26
20-12-2013,7,54,26.9
21-12-2013,4,49,27.1
22-12-2013,4,54,26.2
23-12-2013,9,51,26.7
24-12-2013,6,49,28
25-12-2013,7,62,26.8
26-12-2013,7,52,28.8
27-12-2013,9,76,26.1
28-12-2013,6,59,27
29-12-2013,4,55,29.5
30-12-2013,7,57,26.6
31-12-2013,6,66,25.8
01-01-2014,7,52,28.8
02-01-2014,6,58,26.8
03-01-2014,4,55,30.6
04-01-2014,7,45,34.4
05-01-2014,4,64,27.8
06-01-2014,2,68,29.4
07-01-2014,11,50,27.8
08-01-2014,15,50,27.3
09-01-2014,9,66,23.6
10-01-2014,7,65,25.8
11-01-2014,7,52,27.2
12-01-2014,6,51,27.8
13-01-2014,11,58,25.9
14-01-2014,11,49,27.3
15-01-2014,13,56,27.4
16-01-2014,17,53,27.9
17-01-2014,13,55,26.5
18-01-2014,6,54,27.3
19-01-2014,6,56,26.6
20-01-2014,6,58,28.3
21-01-2014,6,53,30.2
22-01-2014,6,55,31
23-01-2014,4,80,26.6
24-01-2014,6,79,25.7
25-01-2014,9,69,27.8
26-01-2014,11,60,25.3
27-01-2014,13,49,25.8
28-01-2014,20,61,24.6
29-01-2014,4,78,23.3
30-01-2014,6,64,25
31-01-2014,15,54,25
01-02-2014,19,56,25.8
02-02-2014,9,57,26.8
03-02-2014,7,63,24.7
04-02-2014,4,62,25.5
05-02-2014,17,53,26.4
06-02-2014,13,55,24.7
07-02-2014,9,60,24.5
08-02-2014,11,56,25.8
09-02-2014,9,59,26.8
10-02-2014,2,67,25.3
11-02-2014,6,59,25.5
12-02-2014,6,56,26.1
13-02-2014,4,63,26.8
14-02-2014,7,60,26.4
15-02-2014,4,60,27.8
16-02-2014,7,59,29.6
17-02-2014,6,52,30.4
18-02-2014,4,85,25.3
19-02-2014,7,57,29.1
20-02-2014,9,64,29.3
21-02-2014,6,64,30.3
22-02-2014,13,65,25.5
23-02-2014,17,49,26.6
24-02-2014,9,68,24.9
25-02-2014,9,64,25.4
26-02-2014,4,58,25.9
27-02-2014,6,56,26.6
28-02-2014,9,59,27.1
01-03-2014,7,55,26.8
02-03-2014,6,53,27.2
03-03-2014,9,86,22.3
04-03-2014,7,67,25.1
05-03-2014,7,82,21.6
06-03-2014,4,56,25.8
07-03-2014,9,65,24.3
08-03-2014,9,62,25.3
09-03-2014,11,62,25.2
10-03-2014,11,67,24.5
11-03-2014,4,86,22.5
12-03-2014,7,63,24.6
13-03-2014,9,58,26.2
14-03-2014,4,57,26.1
15-03-2014,4,61,25.1
16-03-2014,7,54,26.8
17-03-2014,6,61,28.1
18-03-2014,0,72,27.4
19-03-2014,7,67,26.4
20-03-2014,15,56,27.6
21-03-2014,9,64,25.3
22-03-2014,6,64,25.7
23-03-2014,4,68,25.4
24-03-2014,4,61,26
25-03-2014,4,81,24
26-03-2014,17,76,25.4
27-03-2014,4,89,23
28-03-2014,2,93,21.8
29-03-2014,4,75,26.5
30-03-2014,6,88,25.1
31-03-2014,7,74,25.6
01-04-2014,7,66,26.1
02-04-2014,4,67,25.6
03-04-2014,4,64,25.7
04-04-2014,4,70,24.4
05-04-2014,4,71,25.9
06-04-2014,4,66,26.3
07-04-2014,11,68,22.6
08-04-2014,9,59,23.1
09-04-2014,6,64,23.4
10-04-2014,4,66,22.8
11-04-2014,4,66,23.2
12-04-2014,4,60,27.1
13-04-2014,7,73,24.2
14-04-2014,6,73,23.1
15-04-2014,7,62,23
16-04-2014,9,58,21.6
17-04-2014,7,59,21.9
18-04-2014,6,69,21.9
19-04-2014,7,51,22
20-04-2014,4,61,22
21-04-2014,6,63,22.1
22-04-2014,6,68,22.7
23-04-2014,4,70,21.8
24-04-2014,6,73,21.6
25-04-2014,6,74,21.5
26-04-2014,7,69,22.2
27-04-2014,4,78,22.2
28-04-2014,4,90,19.2
29-04-2014,7,73,20.5
30-04-2014,4,68,21.1
01-05-2014,7,80,21.7
02-05-2014,0,94,19.8
03-05-2014,20,52,16.9
04-05-2014,19,78,78
05-05-2014,6,51,17.9
06-05-2014,7,45,17.2
07-05-2014,6,56,17.1
08-05-2014,7,61,20.5
09-05-2014,9,63,19.9
10-05-2014,4,64,19.1
11-05-2014,7,76,18.6
12-05-2014,9,68,19.7
13-05-2014,7,70,19.4
14-05-2014,6,70,19.6
15-05-2014,6,68,20.5
16-05-2014,6,69,20.4
17-05-2014,2,70,19
18-05-2014,4,71,20.7
19-05-2014,4,76,18
20-05-2014,6,69,18.8
21-05-2014,6,71,19.7
22-05-2014,2,74,21.5
23-05-2014,0,75,21.9
24-05-2014,2,79,21.4
25-05-2014,4,71,19.2
26-05-2014,6,71,18.6
27-05-2014,6,73,19.9
28-05-2014,0,74,21.4
29-05-2014,4,77,20.2
30-05-2014,4,69,20
31-05-2014,6,89,17.9
01-06-2014,6,86,17
02-06-2014,6,75,18.7
03-06-2014,6,92,18.4
04-06-2014,4,69,19.5
05-06-2014,6,66,18.5
06-06-2014,6,71,19.2
07-06-2014,7,64,18.6
08-06-2014,7,62,18
09-06-2014,9,57,18.3
10-06-2014,6,62,18
11-06-2014,7,69,16.7
12-06-2014,6,58,18.7
13-06-2014,6,83,17.6
14-06-2014,2,88,17.5
15-06-2014,6,57,16.6
16-06-2014,9,57,15.2
17-06-2014,6,62,14.9
18-06-2014,4,61,16.4
19-06-2014,6,78,17.3
20-06-2014,4,90,17.4
21-06-2014,4,87,17.1
22-06-2014,4,93,15
23-06-2014,6,77,15
24-06-2014,11,47,18.1
25-06-2014,9,46,15.7
26-06-2014,6,47,16.3
27-06-2014,4,66,11.8
28-06-2014,0,64,17.9
29-06-2014,9,41,15.6
30-06-2014,6,44,15
01-07-2014,7,49,12.1
02-07-2014,6,63,11.6
03-07-2014,4,60,13.8
04-07-2014,6,78,13.7
05-07-2014,4,78,16.4
06-07-2014,7,43,15.1
07-07-2014,11,43,13.5
08-07-2014,6,55,12.6
09-07-2014,0,61,12.3
10-07-2014,17,28,15.8
11-07-2014,9,38,14.6
12-07-2014,4,46,14.4
13-07-2014,7,44,14.2
14-07-2014,9,59,14.7
15-07-2014,2,82,14.4
16-07-2014,2,89,13.6
17-07-2014,0,78,15
18-07-2014,15,41,16.2
19-07-2014,11,47,11.8
20-07-2014,6,46,14.4
21-07-2014,6,70,15.7
22-07-2014,6,78,15.5
23-07-2014,7,76,14.5
24-07-2014,4,65,16.5
25-07-2014,4,75,16.4
26-07-2014,4,88,16.2
27-07-2014,6,80,17.4
28-07-2014,4,72,14.7
29-07-2014,4,59,14.4
30-07-2014,4,58,13.7
31-07-2014,0,56,14.3
01-08-2014,0,66,19.3
02-08-2014,11,29,15
03-08-2014,6,52,15.2
04-08-2014,6,82,15.7
05-08-2014,6,69,15.7
06-08-2014,4,63,15.5
07-08-2014,4,67,15.6
08-08-2014,7,62,16
09-08-2014,6,67,17.2
10-08-2014,6,73,17.3
11-08-2014,6,64,17
12-08-2014,4,60,17.8
13-08-2014,7,59,16.6
14-08-2014,7,62,17.2
15-08-2014,4,73,15.8
16-08-2014,2,95,15.3
17-08-2014,7,64,17.4
18-08-2014,20,55,15.5
19-08-2014,15,53,18.1
20-08-2014,7,54,17.9
21-08-2014,7,58,18.3
22-08-2014,6,83,15.8
23-08-2014,7,93,14.7
24-08-2014,7,72,18
25-08-2014,9,64,19.3
26-08-2014,6,64,18.4
27-08-2014,9,65,18.4
28-08-2014,13,63,19.5
29-08-2014,7,52,17.4
30-08-2014,7,61,16.7
31-08-2014,6,58,19.5
01-09-2014,4,69,19.8
02-09-2014,4,60,18.3
03-09-2014,15,37,16.3
04-09-2014,6,31,17.3
05-09-2014,6,48,16.7
06-09-2014,9,56,17.6
07-09-2014,11,56,19.5
08-09-2014,7,70,18.9
09-09-2014,4,66,19.3
10-09-2014,6,63,21.3
11-09-2014,6,50,20.7
12-09-2014,6,69,20.6
13-09-2014,7,55,22.2
14-09-2014,6,66,19.6
15-09-2014,6,63,20.1
16-09-2014,6,49,22.4
17-09-2014,6,35,24.4
18-09-2014,7,25,22.2
19-09-2014,4,51,20.2
20-09-2014,6,66,19.5
21-09-2014,9,52,20.8
22-09-2014,9,67,20.2
23-09-2014,11,53,21.1
24-09-2014,6,76,19.1
25-09-2014,9,56,22.8
26-09-2014,9,56,21.7
27-09-2014,6,60,21.1
28-09-2014,11,62,20.3
29-09-2014,2,59,21.2
30-09-2014,4,53,22.6
01-10-2014,6,55,23.4
02-10-2014,7,55,20.3
03-10-2014,4,58,21.4
04-10-2014,7,67,22.1
05-10-2014,4,56,23.1
06-10-2014,2,49,23.6
07-10-2014,9,47,24
08-10-2014,4,55,25.5
09-10-2014,11,56,23.5
10-10-2014,6,58,21.6
11-10-2014,2,62,21.7
12-10-2014,6,58,23.9
13-10-2014,7,57,23.2
14-10-2014,13,60,23.4
15-10-2014,13,34,18.3
16-10-2014,7,45,22.8
17-10-2014,7,54,23.8
18-10-2014,9,48,23.2
19-10-2014,6,47,23.1
20-10-2014,4,49,22.4
21-10-2014,17,53,23.2
22-10-2014,9,48,22.2
23-10-2014,4,50,22.2
24-10-2014,6,50,24.8
25-10-2014,6,49,24.6
26-10-2014,6,56,26.2
27-10-2014,6,55,27.4
28-10-2014,7,29,33.9
29-10-2014,7,50,27.9
30-10-2014,6,53,26.2
31-10-2014,6,58,27.1
01-11-2014,7,58,26.9
02-11-2014,6,50,30
03-11-2014,11,56,23.6
04-11-2014,6,56,22.4
05-11-2014,6,54,23.5
06-11-2014,4,49,24.8
07-11-2014,2,59,26
08-11-2014,7,47,26
09-11-2014,7,50,24.8
10-11-2014,7,53,26.9
11-11-2014,6,53,25.9
12-11-2014,7,61,25.8
13-11-2014,4,78,23.9
14-11-2014,7,47,27.9
15-11-2014,6,51,29.6
16-11-2014,6,51,31.3
17-11-2014,11,53,28.9
18-11-2014,4,86,24
19-11-2014,11,74,27.4
20-11-2014,7,64,26.4
21-11-2014,7,62,28.4
22-11-2014,4,59,29.6
23-11-2014,6,58,29.5
24-11-2014,9,52,28.2
25-11-2014,7,48,28
26-11-2014,7,79,24.5
27-11-2014,6,54,28.7
28-11-2014,7,71,25.2
29-11-2014,11,48,24.8
30-11-2014,4,50,25.2
01-12-2014,7,51,25.1
02-12-2014,9,64,25.8
03-12-2014,2,59,27.1
04-12-2014,9,59,27.6
05-12-2014,6,58,26.3
06-12-2014,0,92,22.1
07-12-2014,7,65,26.5
08-12-2014,6,73,28.4
09-12-2014,6,64,27.9
10-12-2014,0,66,27.5
11-12-2014,7,67,29.2
12-12-2014,6,75,20.6
13-12-2014,11,64,22.3
14-12-2014,9,56,23.9
15-12-2014,6,49,25.1
16-12-2014,7,54,26.2
17-12-2014,2,58,29.9
18-12-2014,7,67,29
19-12-2014,7,65,26
20-12-2014,11,58,26.3
21-12-2014,6,62,25
22-12-2014,9,56,25.5
23-12-2014,6,55,26.3
24-12-2014,4,55,27.3
25-12-2014,4,63,26.3
26-12-2014,6,61,28.1
27-12-2014,2,89,21.9
28-12-2014,2,95,21.1
29-12-2014,0,78,26.2
30-12-2014,4,70,29
31-12-2014,4,55,31
01-01-2015,6,67,29.4
02-01-2015,9,68,28.1
03-01-2015,6,82,25.6
04-01-2015,9,59,27.6
05-01-2015,6,69,26.8
06-01-2015,15,62,26.9
07-01-2015,15,64,26.9
08-01-2015,11,68,25.5
09-01-2015,4,63,26.8
10-01-2015,11,63,28
11-01-2015,4,76,26.8
12-01-2015,4,81,25.9
13-01-2015,7,78,26.4
14-01-2015,6,64,27
15-01-2015,11,66,29.5
16-01-2015,4,56,29.2
17-01-2015,6,67,29
18-01-2015,6,65,31
19-01-2015,13,71,29.6
20-01-2015,13,67,25.9
21-01-2015,6,82,23.6
22-01-2015,7,67,27.6
23-01-2015,0,93,22
24-01-2015,7,84,24.8
25-01-2015,4,67,29.3
26-01-2015,4,66,31
27-01-2015,9,62,28.5
28-01-2015,7,85,21
29-01-2015,7,53,24.8
30-01-2015,4,63,25.2
31-01-2015,6,62,26.8
01-02-2015,4,71,26.8
02-02-2015,9,66,26.8
03-02-2015,6,64,26.8
04-02-2015,7,55,25.2
05-02-2015,15,50,26.5
06-02-2015,17,60,25.6
07-02-2015,11,73,22.3
08-02-2015,4,60,25.9
09-02-2015,9,61,26.7
10-02-2015,7,80,24.6
11-02-2015,9,82,22.5
12-02-2015,7,68,26.6
13-02-2015,11,70,26.4
14-02-2015,9,65,26.1
15-02-2015,4,72,24.1
16-02-2015,7,62,26.8
17-02-2015,11,60,26.2
18-02-2015,15,60,27.6
19-02-2015,13,79,25.5
20-02-2015,2,95,22.4
21-02-2015,6,96,22
22-02-2015,11,66,27.2
23-02-2015,9,72,26.6
24-02-2015,11,74,25.9
25-02-2015,7,69,26.4
26-02-2015,6,62,26.4
27-02-2015,6,83,24.3
28-02-2015,4,65,27.2
01-03-2015,6,73,27
02-03-2015,7,64,27.8
03-03-2015,7,63,27.2
04-03-2015,4,60,27.2
05-03-2015,0,61,29
06-03-2015,9,59,27.3
07-03-2015,6,67,26.3
08-03-2015,4,65,27.4
09-03-2015,6,69,27.5
10-03-2015,9,66,28.4
11-03-2015,9,65,27.7
12-03-2015,7,65,26.2
13-03-2015,9,60,26.9
14-03-2015,9,60,24.2
15-03-2015,7,58,24.3
16-03-2015,9,52,24.6
17-03-2015,2,51,26.1
18-03-2015,11,61,24.4
19-03-2015,6,55,27.8
20-03-2015,4,76,27.3
21-03-2015,4,80,26.5
22-03-2015,4,87,24
23-03-2015,6,81,23.6
24-03-2015,6,76,24.8
25-03-2015,6,66,27.5
26-03-2015,6,72,28.2
27-03-2015,6,74,27
28-03-2015,7,75,25.5
29-03-2015,11,59,26.2
30-03-2015,4,73,23.1
31-03-2015,4,74,23
01-04-2015,6,94,19.4
02-04-2015,6,75,24.7
03-04-2015,2,87,24
04-04-2015,2,84,23.6
05-04-2015,6,85,24.1
06-04-2015,7,67,23.2
07-04-2015,4,78,78
08-04-2015,7,34,21
09-04-2015,7,51,20.5
10-04-2015,6,55,22.2
11-04-2015,7,65,21.5
12-04-2015,6,65,22.3
13-04-2015,4,65,23.3
14-04-2015,6,64,22
15-04-2015,6,69,23.2
16-04-2015,6,71,22.3
17-04-2015,4,73,23.1
18-04-2015,4,81,22.5
19-04-2015,4,83,22.8
20-04-2015,4,87,20.8
21-04-2015,13,49,17.1
22-04-2015,13,61,17.5
23-04-2015,9,61,19.4
24-04-2015,6,70,20.2
25-04-2015,4,66,20.9
26-04-2015,15,42,19.3
27-04-2015,6,51,19.1
28-04-2015,7,61,19.4
29-04-2015,7,64,20.2
30-04-2015,4,90,17.3
01-05-2015,9,95,17.9
02-05-2015,6,71,19.8
03-05-2015,4,69,20.6
04-05-2015,6,79,20.3
05-05-2015,6,74,21.7
06-05-2015,4,73,21.2
07-05-2015,7,43,19.7
08-05-2015,7,46,17.7
09-05-2015,6,60,17.6
10-05-2015,6,50,18
11-05-2015,9,41,19.9
12-05-2015,6,50,20
13-05-2015,6,52,19.5
14-05-2015,11,39,13.6
15-05-2015,6,49,16.2
16-05-2015,7,65,20.1
17-05-2015,7,76,19.7
18-05-2015,7,89,18.7
19-05-2015,6,78,19.3
20-05-2015,6,83,20
21-05-2015,2,89,20.1
22-05-2015,13,56,17.2
23-05-2015,9,56,18.7
24-05-2015,7,65,18.3
25-05-2015,4,69,18.3
26-05-2015,4,73,17.4
27-05-2015,7,73,17.8
28-05-2015,4,84,16.7
29-05-2015,6,81,17.6
30-05-2015,2,84,18.3
31-05-2015,0,81,20.2
01-06-2015,11,68,19.2
02-06-2015,6,56,14.1
03-06-2015,6,63,12.7
04-06-2015,4,67,13.4
05-06-2015,6,45,16.1
06-06-2015,9,53,16
07-06-2015,6,69,17.5
08-06-2015,6,71,17.1
09-06-2015,7,74,16.6
10-06-2015,7,76,17.2
11-06-2015,11,69,20.9
12-06-2015,7,75,16.6
13-06-2015,4,85,17.7
14-06-2015,4,92,16.6
15-06-2015,6,91,17.6
16-06-2015,4,92,17.4
17-06-2015,4,92,19.2
18-06-2015,2,98,14.2
19-06-2015,9,62,16.9
20-06-2015,7,65,14.9
21-06-2015,7,63,14.7
22-06-2015,4,71,15.6
23-06-2015,6,83,14.7
24-06-2015,4,84,15.4
25-06-2015,7,96,13.2
26-06-2015,6,73,17.8
27-06-2015,7,66,18.3
28-06-2015,4,85,17.7
29-06-2015,2,95,16.3
30-06-2015,6,83,16.9
01-07-2015,4,86,15.8
02-07-2015,6,66,16.5
03-07-2015,9,53,12.8
04-07-2015,6,67,14.5
05-07-2015,6,80,14.7
06-07-2015,4,72,14.4
07-07-2015,4,56,16.9
08-07-2015,6,61,14.7
09-07-2015,6,71,15.6
10-07-2015,6,74,14.8
11-07-2015,4,92,13.7
12-07-2015,19,50,13
13-07-2015,13,49,12.9
14-07-2015,9,49,13.3
15-07-2015,4,66,11.1
16-07-2015,4,80,10.5
17-07-2015,19,57,10.1
18-07-2015,9,52,11.9
19-07-2015,9,63,13.9
20-07-2015,6,74,14.4
21-07-2015,6,77,15.3
22-07-2015,2,86,13.3
23-07-2015,4,86,17.6
24-07-2015,4,97,17
25-07-2015,6,76,17.6
26-07-2015,2,79,17.2
27-07-2015,11,53,18.2
28-07-2015,7,51,14.8
29-07-2015,7,54,14
30-07-2015,7,60,15.2
31-07-2015,4,81,13.6
01-08-2015,4,63,14.5
02-08-2015,4,68,15.6
03-08-2015,6,71,18.6
04-08-2015,6,47,16.9
05-08-2015,9,44,12.2
06-08-2015,9,46,14.2
07-08-2015,9,47,14.3
08-08-2015,6,56,13.2
09-08-2015,6,63,14.5
10-08-2015,4,72,15.4
11-08-2015,4,62,14.6
12-08-2015,2,69,18.3
13-08-2015,15,39,15.4
14-08-2015,7,48,15.3
15-08-2015,6,62,13.4
16-08-2015,9,66,16.4
17-08-2015,6,73,17
18-08-2015,7,53,17
19-08-2015,6,60,15.6
20-08-2015,6,65,17.5
21-08-2015,2,76,18.5
22-08-2015,4,83,19.7
23-08-2015,0,87,19.3
24-08-2015,6,65,22.6
25-08-2015,6,75,21.9
26-08-2015,9,44,21.7
27-08-2015,2,52,18.9
28-08-2015,4,84,17.5
29-08-2015,6,58,17.4
30-08-2015,7,59,18.1
31-08-2015,7,44,17.8
01-09-2015,7,45,17.5
02-09-2015,4,38,17.7
